B,E,core,sp,sum_lambda,lambda
14,1,T14_0818,3,13,0 0 0 0 0 0 0 0 2 0 1 1 0 2 2 1 1 1 1 1
14,1,T14_0819,3,8,0 0 0 0 0 0 0 0 2 0 1 1 0 0 1 1 0 0 1 1
14,1,T14_0820,0,5,0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 2 0 0 0 0
14,1,T14_0820,1,7,0 0 0 0 0 0 2 0 2 0 1 0 0 0 0 2 0 0 0 0
14,1,T14_0820,2,5,0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 2 0 0 0 0
14,1,T14_0820,3,5,0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 2 0 0 0 0
14,1,T14_0820,4,5,0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 2 0 0 0 0
14,1,T14_0820,5,5,0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 2 0 0 0 0
14,1,T14_0820,6,5,0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 2 0 0 0 0
14,1,T14_0820,7,5,0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 2 0 0 0 0
14,1,T14_0820,8,5,0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 2 0 0 0 0
14,1,T14_0820,9,5,0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 2 0 0 0 0
14,1,T14_0820,10,5,0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 2 0 0 0 0
14,1,T14_0820,11,5,0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 2 0 0 0 0
14,1,T14_0820,12,5,0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 2 0 0 0 0
14,1,T14_0820,13,5,0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 2 0 0 0 0
14,1,T14_0821,0,9,0 0 0 0 0 0 0 0 2 0 2 1 0 0 1 1 0 1 0 1
14,1,T14_0821,1,11,0 2 0 0 0 0 0 0 2 0 2 1 0 0 1 1 0 1 0 1
14,1,T14_0821,2,9,0 0 0 0 0 0 0 0 2 0 2 1 0 0 1 1 0 1 0 1
14,1,T14_0821,3,9,0 0 0 0 0 0 0 0 2 0 2 1 0 0 1 1 0 1 0 1
14,1,T14_0821,4,10,0 0 0 0 0 0 0 0 2 0 2 1 0 0 1 1 0 1 1 1
14,1,T14_0821,5,9,0 0 0 0 0 0 0 0 2 0 1 1 0 0 1 1 0 1 0 2
14,1,T14_0821,6,9,0 0 0 0 0 0 0 0 2 0 2 1 0 0 1 1 0 1 0 1
14,1,T14_0821,7,9,0 0 0 0 0 0 0 0 2 0 2 1 0 0 1 1 0 1 0 1
14,1,T14_0821,8,9,0 0 0 0 0 0 0 0 2 0 2 1 0 0 1 1 0 1 0 1
14,1,T14_0821,9,10,0 0 0 0 0 0 0 0 2 0 2 2 0 0 1 1 0 1 0 1
14,1,T14_0821,10,9,0 0 0 0 0 0 0 0 2 0 2 1 0 0 1 1 0 1 0 1
14,1,T14_0821,11,9,0 0 0 0 0 0 0 0 2 0 2 1 0 0 1 1 0 1 0 1
14,1,T14_0821,12,9,0 0 0 0 0 0 0 0 2 0 2 1 0 0 1 1 0 1 0 1
14,1,T14_0821,13,9,0 0 0 0 0 0 0 0 2 0 2 1 0 0 1 1 0 1 0 1
14,1,T14_0822,0,13,0 0 0 0 0 0 0 0 2 0 1 1 0 2 2 1 1 1 1 1
14,1,T14_0822,1,15,0 2 0 0 0 0 0 0 2 0 1 1 0 1 2 1 1 1 1 2
14,1,T14_0822,2,13,0 0 0 0 0 0 0 0 2 0 1 1 0 2 2 1 1 1 1 1
14,1,T14_0822,3,13,0 0 0 0 0 0 0 0 2 0 1 1 0 2 2 1 1 1 1 1
14,1,T14_0822,4,14,0 0 0 0 0 0 0 0 2 0 1 1 0 2 1 2 1 1 2 1
14,1,T14_0822,5,13,0 0 0 0 0 0 0 0 2 0 1 1 0 1 1 1 1 1 2 2
14,1,T14_0822,6,13,0 0 0 0 0 0 0 0 2 0 1 1 0 2 2 1 1 1 1 1
14,1,T14_0822,7,13,0 0 0 0 0 0 0 0 2 0 1 1 0 2 2 1 1 1 1 1
14,1,T14_0822,8,13,0 0 0 0 0 0 0 0 2 0 1 1 0 2 1 1 1 1 2 1
14,1,T14_0822,9,13,0 0 0 0 0 0 0 0 2 0 1 1 0 2 2 1 1 1 1 1
14,1,T14_0822,10,13,0 0 0 0 0 0 0 0 2 0 1 1 0 2 2 1 1 1 1 1
14,1,T14_0822,11,13,0 0 0 0 0 0 0 0 2 0 1 1 0 2 2 1 1 1 1 1
14,1,T14_0822,12,13,0 0 0 0 0 0 0 0 2 0 1 1 0 2 2 1 1 1 1 1
14,1,T14_0822,13,13,0 0 0 0 0 0 0 0 2 0 1 1 0 2 2 1 1 1 1 1
14,1,T14_0823,0,11,1 0 0 0 2 0 0 0 0 0 1 1 0 0 1 1 2 0 1 1
14,1,T14_0823,1,13,1 2 0 0 0 0 0 0 2 0 1 1 0 0 1 1 2 0 1 1
14,1,T14_0823,2,11,1 0 0 0 0 0 0 0 2 0 1 1 0 0 1 1 2 0 1 1
14,1,T14_0823,3,11,1 0 0 0 0 0 0 0 2 0 1 1 0 0 1 1 2 0 1 1
14,1,T14_0823,4,11,1 0 0 0 0 0 0 0 2 0 1 1 0 0 1 1 2 0 1 1
14,1,T14_0823,5,11,1 0 0 0 0 0 0 0 2 0 1 1 0 0 1 1 2 0 1 1
14,1,T14_0823,6,11,1 0 0 0 0 0 0 0 2 0 1 1 0 0 1 1 2 0 1 1
14,1,T14_0823,7,11,1 0 0 0 0 0 0 0 2 0 1 1 0 0 1 1 2 0 1 1
14,1,T14_0823,8,11,1 0 0 0 0 0 0 0 2 0 1 1 0 0 1 1 2 0 1 1
14,1,T14_0823,9,11,1 0 0 0 0 0 0 0 2 0 1 1 0 0 1 1 2 0 1 1
14,1,T14_0823,10,11,1 0 0 0 0 0 0 0 2 0 1 1 0 0 1 1 2 0 1 1
14,1,T14_0823,11,11,1 0 0 0 0 0 0 0 2 0 1 1 0 0 1 1 2 0 1 1
14,1,T14_0823,12,11,1 0 0 0 0 0 0 0 2 0 1 1 0 0 1 1 2 0 1 1
14,1,T14_0823,13,11,1 0 0 0 0 0 0 0 2 0 1 1 0 0 1 1 2 0 1 1
14,1,T14_0824,0,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0824,1,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0824,2,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0824,3,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0824,4,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0824,5,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0824,6,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0824,7,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0824,8,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0824,9,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0824,10,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0824,11,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0824,12,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0824,13,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0825,5,8,0 0 1 0 0 0 0 0 0 0 0 2 1 0 1 1 0 1 0 1
14,1,T14_0826,5,11,0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 1 1 1 1 1
14,1,T14_0827,5,6,0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 1 1
14,1,T14_0831,1,4,0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0
14,1,T14_0832,1,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
14,1,T14_0833,0,7,0 0 0 0 2 0 0 0 0 2 0 1 0 0 0 0 0 0 2 0
14,1,T14_0833,1,4,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0
14,1,T14_0833,2,4,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0
14,1,T14_0833,3,4,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0
14,1,T14_0833,4,4,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0
14,1,T14_0833,5,4,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0
14,1,T14_0833,6,6,0 0 0 0 1 0 0 0 0 2 0 1 0 0 0 0 0 0 2 0
14,1,T14_0833,7,5,0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0
14,1,T14_0833,8,4,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0
14,1,T14_0833,9,4,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0
14,1,T14_0833,10,4,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0
14,1,T14_0833,11,4,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0
14,1,T14_0833,12,4,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0
14,1,T14_0833,13,4,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0
14,1,T14_0834,3,4,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1
14,1,T14_0835,0,5,0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0
14,1,T14_0835,1,4,0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0
14,1,T14_0835,2,4,0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0
14,1,T14_0835,3,5,0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0
14,1,T14_0835,4,4,0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0
14,1,T14_0835,5,4,0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0
14,1,T14_0835,6,4,0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0
14,1,T14_0835,7,4,0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0
14,1,T14_0835,8,4,0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0
14,1,T14_0835,9,4,0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0
14,1,T14_0835,10,4,0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0
14,1,T14_0835,11,4,0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0
14,1,T14_0835,12,4,0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0
14,1,T14_0835,13,4,0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0
14,1,T14_0836,6,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
14,1,T14_0837,5,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
14,1,T14_0838,6,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
14,1,T14_0841,0,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
14,1,T14_0842,5,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
14,1,T14_0845,1,5,0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 2 0
14,1,T14_0846,2,5,0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 1
14,1,T14_0847,0,5,0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0
14,1,T14_0847,1,7,0 0 0 0 0 0 0 0 0 0 2 2 0 1 0 0 2 0 0 0
14,1,T14_0847,2,6,0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 2 0 0 0
14,1,T14_0847,3,5,0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0
14,1,T14_0847,4,5,0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0
14,1,T14_0847,5,5,0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0
14,1,T14_0847,6,5,0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0
14,1,T14_0847,7,5,0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0
14,1,T14_0847,8,5,0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0
14,1,T14_0847,9,5,0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0
14,1,T14_0847,10,5,0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0
14,1,T14_0847,11,5,0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0
14,1,T14_0847,12,5,0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0
14,1,T14_0847,13,5,0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0
14,1,T14_0848,6,4,0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2 0
14,1,T14_0850,4,6,1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1 1 0
15,0,T15_0020,-1,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,0,T15_0048,-1,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,0,T15_0055,-1,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,0,T15_0070,-1,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,0,T15_0100,-1,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,0,T15_0102,-1,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,0,T15_0119,-1,3,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0
15,0,T15_0127,-1,3,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0
15,0,T15_0136,-1,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,0,T15_0155,-1,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,0,T15_0160,-1,4,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0
15,0,T15_0163,-1,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
15,0,T15_0164,-1,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,0,T15_0167,-1,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0009,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0016,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0018,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0019,1,1,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
15,1,T15_0020,0,2,0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0020,1,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0020,2,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0020,3,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0020,4,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
15,1,T15_0020,5,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0020,6,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0020,7,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0020,8,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0020,9,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0020,10,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0020,11,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0020,12,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0020,13,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0020,14,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0022,6,1,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
15,1,T15_0027,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0033,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0047,1,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0048,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0048,1,2,0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
15,1,T15_0048,2,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0048,3,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0048,4,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
15,1,T15_0048,5,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0048,6,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0048,7,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0048,8,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0048,9,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0048,10,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0048,11,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0048,12,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0048,13,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0048,14,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0049,3,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0051,4,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0052,5,1,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
15,1,T15_0053,8,1,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
15,1,T15_0054,10,1,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
15,1,T15_0055,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0055,1,2,0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0055,2,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0055,3,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0055,4,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
15,1,T15_0055,5,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0055,6,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0055,7,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0055,8,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0055,9,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0055,10,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0055,11,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0055,12,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0055,13,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0055,14,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0059,1,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0066,1,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0069,1,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0070,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0070,1,2,0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
15,1,T15_0070,2,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0070,3,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0070,4,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
15,1,T15_0070,5,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0070,6,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0070,7,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0070,8,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0070,9,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0070,10,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0070,11,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0070,12,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0070,13,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0070,14,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0071,3,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0072,5,1,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
15,1,T15_0077,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0081,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0096,1,2,0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
15,1,T15_0098,3,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
15,1,T15_0099,3,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0100,0,5,0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0100,1,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0100,2,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0100,3,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0100,4,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0100,5,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0100,6,4,0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0100,7,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0100,8,5,0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0
15,1,T15_0100,9,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0100,10,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0100,11,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0100,12,4,0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0100,13,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0100,14,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0101,4,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0102,0,5,0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0102,1,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0102,2,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0102,3,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0102,4,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0102,5,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0102,6,4,0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0
